ID,Occupancy,Description,Source,Damage Type,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
555,IND1,"Pipe Threader Facility, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.1,0.1,0.1,0.2,0.3,0.5,0.5,0.5,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
556,IND1,"Metal Recycling, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.2,0.4,0.5,0.6,0.7,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,IND1,"Research Lab-Machine, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0.17,0.19,0.23,0.27,0.31,0.35,0.4,0.45,0.5,0.55,0.6,0.6,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
558,IND1,"Welding-Machine, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.17,0.17,0.17,0.17,0.23,0.32,0.45,0.55,0.61,0.66,0.69,0.73,0.76,0.78,0.8,0.82,0.85,0.86,0.87,0.89,0.9,0.91,0.92,0.93,0.94
559,IND2,"Average light industrial, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.01,0.09,0.14,0.17,0.22,0.26,0.3,0.32,0.35,0.37,0.39,0.43,0.46,0.48,0.5,0.51,0.54,0.55,0.57,0.59,0.6,0.62,0.63,0.65,0.66
560,IND2,"Battery Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0.04,0.05,0.08,0.1,0.17,0.23,0.31,0.4,0.48,0.48,0.52,0.52,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55
561,IND2,"Cooling Tower, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.2,0.5,0.5,0.6,0.6,0.75,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
562,IND2,"Electronic Equip Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.2,0.24,0.27,0.28,0.3,0.3,0.3,0.3,0.3,0.32,0.33,0.34,0.34,0.35,0.36,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43
563,IND2,"Frame Shop, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.22,0.24,0.26,0.28,0.3,0.35,0.4,0.43,0.46,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
564,IND2,"Furniture Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.28,0.32,0.38,0.42,0.46,0.48,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
565,IND2,"Instrument Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.12,0.14,0.16,0.17,0.19,0.2,0.2,0.2,0.24,0.26,0.28,0.29,0.31,0.33,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48
566,IND2,"Leather Goods Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.07,0.12,0.16,0.2,0.23,0.26,0.27,0.29,0.3,0.25,0.3,0.31,0.33,0.35,0.36,0.38,0.4,0.41,0.43,0.45,0.47,0.49,0.51,0.53
567,IND2,"Industrial Loading Dock, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.03,0.03,0.05,0.08,0.12,0.16,0.21,0.26,0.32,0.38,0.45,0.51,0.58,0.65,0.73,0.8,0.87,0.94,1,1,1
568,IND2,"Locker Bldg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.3,0.3,0.3,0.3,0.3,0.35,0.35,0.35,0.35,0.35,0.35,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
569,IND2,"Maint Bldg-Mfg Facility, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.2,0.3,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
570,IND2,"Newspaper Print Plant, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.08,0.09,0.11,0.14,0.19,0.24,0.31,0.4,0.5,0.6,0.67,0.73,0.79,0.84,0.89,0.94,0.99
571,IND2,"Newspaper Sales Office, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.1,0.15,0.18,0.24,0.25,0.25,0.26,0.27,0.28,0.31,0.33,0.36,0.4,0.43,0.47,0.52,0.56,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
572,IND2,"Office-Manuf Facility, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.15,0.28,0.32,0.39,0.43,0.44,0.45,0.51,0.58,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
573,IND2,"Commercial Printing, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.23,0.26,0.29,0.32,0.35,0.39,0.42,0.45,0.47,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
574,IND2,"Newspaper, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.02,0.07,0.12,0.19,0.25,0.3,0.36,0.41,0.46,0.51,0.56,0.61,0.66,0.71,0.76,0.81,0.86,0.91,0.96,1,1,1,1,1,1
575,IND3,"Average Food/Drug/Chem, Structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.14,0.19,0.22,0.25,0.28,0.3,0.33,0.34,0.36,0.39,0.4,0.42,0.42,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45
576,IND3,"Chemical Plant, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.17,0.2,0.25,0.3,0.35,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
577,IND3,"Chemical Plant Bonding, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.65,0.65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,IND3,"Chemical refinery, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.1,0.11,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
579,IND3,"Feed Mill, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.23,0.27,0.3,0.33,0.37,0.4,0.43,0.47,0.5,0.53,0.57,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
580,IND3,"Food Processor, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.06,0.1,0.14,0.18,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
581,IND3,"Chemical Laboratory, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0.01,0.01,0.03,0.05,0.08,0.12,0.16,0.21,0.26,0.32,0.38,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45
582,IND3,"Detergent Manuf. Facility, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.03,0.05,0.08,0.12,0.16,0.21,0.26,0.32,0.38,0.45,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
583,IND3,"Meat Packing, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.23,0.26,0.29,0.32,0.35,0.38,0.41,0.44,0.47,0.5,0.55,0.56,0.57,0.58,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
584,IND3,"Oil Storage Tanks, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
585,IND3,"Plastic Mfg, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.18,0.23,0.24,0.27,0.28,0.29,0.3,0.3,0.3,0.35,0.37,0.39,0.4,0.42,0.44,0.46,0.48,0.49,0.51,0.53,0.55,0.57,0.59
586,IND4,"Average Metals/Minerals processing, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.14,0.18,0.22,0.26,0.34,0.41,0.42,0.42,0.45,0.47,0.49,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
587,IND4,"Foundry, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.2,0.3,0.3,0.5,0.7,0.7,0.7,0.75,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
588,IND4,"Refinery-Lead, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.1,0.15,0.2,0.32,0.39,0.43,0.44,0.45,0.51,0.58,0.62,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
589,IND4,"Sand & Gravel, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.06,0.08,0.1,0.11,0.12,0.13,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
590,IND4,"Sheet Metal, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.33,0.36,0.39,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
591,IND5,"Average High Technology, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.14,0.19,0.22,0.25,0.28,0.3,0.33,0.34,0.36,0.39,0.4,0.42,0.42,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.45,0.45,0.45
592,IND6,"Average Construction, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.22,0.31,0.37,0.43,0.47,0.5,0.54,0.57,0.61,0.63,0.64,0.65,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.76,0.77
593,IND6,"Carpet Tile Flooring, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.04,0.04,0.05,0.07,0.09,0.13,0.18,0.22,0.29,0.35,0.42,0.5,0.57,0.63,0.68,0.73,0.77,0.81,0.84,0.87,0.89,0.91
594,IND6,"Construction Co, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
595,IND6,"Contractor Roofing, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.14,0.21,0.25,0.27,0.28,0.3,0.3,0.3,0.3,0.3,0.32,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46
596,IND6,"Contractor-Electric, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
597,IND6,"Pier Drilling Co, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.35,0.35,0.35,0.35,0.41,0.47,0.53,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
598,IND6,"Plumbing Co, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.32,0.4,0.47,0.53,0.57,0.61,0.64,0.67,0.7,0.72,0.74,0.77,0.78,0.8,0.82,0.84,0.85,0.87,0.89,0.91,0.93,0.95,0.97
599,IND6,"Sandblasting Co, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600,IND6,"Water Well Service, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.2,0.4,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
601,IND6,"Carpeting Service, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.22,0.29,0.34,0.43,0.51,0.59,0.67,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
602,IND6,"Carpeting Service, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.21,0.28,0.33,0.41,0.49,0.56,0.64,0.71,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
603,IND6,"Carpeting Service, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
604,IND6,"Carpeting Service, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
605,IND6,"Carpeting Service, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.28,0.45,0.55,0.62,0.72,0.78,0.82,0.87,0.9,0.93,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
606,IND6,"Heating & Air Conditioning Service, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.22,0.29,0.34,0.43,0.51,0.59,0.67,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
607,IND6,"Heating & Air Conditioning Service, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.21,0.28,0.33,0.41,0.49,0.56,0.64,0.71,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
608,IND6,"Heating & Air Conditioning Service, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
609,IND6,"Heating & Air Conditioning Service, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
610,IND6,"Heating & Air Conditioning Service, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.28,0.45,0.55,0.62,0.72,0.78,0.82,0.87,0.9,0.93,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
611,IND6,"Plumbing Services, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.22,0.29,0.34,0.43,0.51,0.59,0.67,0.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
612,IND6,"Plumbing Services, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.13,0.21,0.28,0.33,0.41,0.49,0.56,0.64,0.71,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
613,IND6,"Plumbing Services, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
614,IND6,"Plumbing Services, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.2,0.27,0.31,0.39,0.46,0.53,0.61,0.68,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
615,IND6,"Plumbing Services, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.28,0.45,0.55,0.62,0.72,0.78,0.82,0.87,0.9,0.93,0.95,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96
616,AGR1,"Average Agriculture, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.06,0.11,0.15,0.19,0.25,0.3,0.35,0.41,0.46,0.51,0.57,0.63,0.7,0.75,0.79,0.82,0.84,0.87,0.89,0.9,0.92,0.93,0.95,0.96
617,AGR1,"Horse Stalls, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.19,0.26,0.32,0.4,0.48,0.56,0.64,0.71,0.78,0.85,0.91,0.97,1,1,1,1,1,1,1,1,1,1,1
618,AGR1,"Veterinary Clinic, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.04,0.06,0.09,0.11,0.14,0.17,0.2,0.24,0.29,0.35,0.42,0.5,0.57,0.63,0.68,0.73,0.77,0.8,0.83,0.86,0.89,0.92
619,AGR1,"Veterinary Office, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.43,0.64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
620,AGR1,"Veterinary Office, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.19,0.39,0.75,0.92,0.94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
621,AGR1,"Veterinary Office, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.28,0.42,0.66,0.81,0.83,0.91,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
622,AGR1,"Veterinary Office, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.16,0.34,0.65,0.8,0.82,0.9,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
623,AGR1,"Veterinary Office, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.31,0.52,0.65,0.73,0.79,0.82,0.84,0.86,0.88,0.89,0.91,0.92,0.94,0.96,0.98,1,1,1,1,1,1,1,1,1
624,REL1,"Church, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0.11,0.12,0.12,0.13,0.14,0.14,0.15,0.17,0.19,0.24,0.3,0.38,0.45,0.52,0.58,0.64,0.69,0.74,0.78,0.82,0.85,0.88
625,REL1,"Civic Association, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.85,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
626,REL1,"Civic Association, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.72,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
627,REL1,"Civic Association, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.75,0.76,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,REL1,"Civic Association, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
629,REL1,"Civic Association, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.25,0.55,0.69,0.79,0.84,0.85,0.85,0.85,0.85,0.9,0.9,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1
630,REL1,"Church, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.12,0.17,0.19,0.22,0.25,0.28,0.32,0.37,0.43,0.48,0.53,0.58,0.63,0.68,0.73,0.78,0.83,0.88,0.93,0.98,1,1,1,1,1
631,GOV1,"Average government services, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0.13,0.14,0.14,0.15,0.17,0.19,0.22,0.26,0.31,0.37,0.44,0.51,0.59,0.65,0.7,0.74,0.79,0.83,0.87,0.91,0.95,0.98
632,GOV1,"City Hall, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.08,0.12,0.17,0.23,0.31,0.4,0.5,0.58,0.64,0.7,0.75,0.8,0.84,0.88,0.92,0.95
633,GOV1,"Post Office, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.08,0.15,0.24,0.25,0.26,0.27,0.29,0.32,0.36,0.4,0.45,0.5,0.56,0.62,0.67,0.71,0.75,0.78,0.82,0.86,0.9,0.94,0.98,1
634,GOV1,"Government facility, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.85,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
635,GOV1,"Government facility, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.72,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,GOV1,"Government facility, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.75,0.76,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,GOV1,"Government facility, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,GOV1,"Government facility, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.25,0.55,0.69,0.79,0.84,0.85,0.85,0.85,0.85,0.9,0.9,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1
639,GOV1,"Post Office, structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.05,0.08,0.1,0.1,0.11,0.13,0.14,0.15,0.16,0.17,0.18,0.2,0.21,0.22,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34
640,GOV2,"Average emergency response, Structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.07,0.1,0.11,0.12,0.15,0.17,0.2,0.23,0.27,0.31,0.35,0.4,0.44,0.48,0.52,0.56,0.6,0.64,0.68,0.72,0.76,0.8,0.84,0.88
641,GOV2,"Fire Station, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.05,0.05,0.06,0.07,0.09,0.11,0.14,0.17,0.2,0.24,0.28,0.32,0.36,0.41,0.45,0.51,0.56,0.61,0.66,0.71,0.76,0.81
642,GOV2,"Police Station, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.12,0.14,0.17,0.19,0.23,0.27,0.31,0.35,0.4,0.45,0.5,0.55,0.59,0.63,0.67,0.71,0.74,0.77,0.8,0.83,0.86,0.89,0.92,0.95
643,EDU1,"Average school, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.05,0.07,0.09,0.09,0.1,0.11,0.13,0.15,0.17,0.2,0.24,0.28,0.33,0.39,0.45,0.52,0.59,0.64,0.69,0.74,0.79,0.84,0.89,0.94
644,EDU1,"Commercial School, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.08,0.12,0.15,0.15,0.16,0.17,0.19,0.22,0.25,0.28,0.32,0.36,0.4,0.45,0.49,0.54,0.59,0.64,0.69,0.74,0.79,0.84,0.89,0.94
645,EDU1,"Library, structure",USACE - Galveston,Structure,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.02,0.02,0.03,0.04,0.06,0.08,0.09,0.12,0.15,0.2,0.25,0.32,0.4,0.5,0.58,0.64,0.69,0.74,0.79,0.84,0.89,0.94
646,EDU1,"School, Structure",USACE - Wilmington,Structure,0,0,0,0,0,0,0,0,0,0.04,0.22,0.29,0.34,0.39,0.44,0.48,0.53,0.57,0.62,0.66,0.7,0.75,0.79,0.83,0.87,0.91,0.95,0.99,1,1,1,1,1,1
647,EDU1,"Elementary school, structure, salt water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.85,0.87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,EDU1,"Elementary school, structure, salt water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.72,0.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
649,EDU1,"Elementary school, structure, fresh water, long duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.75,0.76,0.97,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,EDU1,"Elementary school, structure, fresh water, short duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.65,0.65,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
651,EDU1,"Elementary school, structure, composite water & duration",USACE - New Orleans,Structure,0,0,0,0,0,0,0,0,0,0,0.25,0.55,0.69,0.79,0.84,0.85,0.85,0.85,0.85,0.9,0.9,0.9,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1,1,1
